# 2026-asicsmeta-full-1.mp4 · Face + Person · litert_npu
# passages=396 movedThrough=69 likelySubject=71 captured=43 chunks=23
# a track is one continuous sighting, not one person — bystanders are tracked, a second lap is a second track, and there is no re-identification
# since v0.1.7: track ids are session-wide (a runner crossing a chunk boundary keeps one id), firstUs/lastUs are session time, and the old `frames` column is now `framesSeen` — read it next to framesSpan
# times are ±120ms, one sampling period; enteredMs is wall clock, from the session start
chunk,track,firstUs,lastUs,durationUs,enteredMs,framesSeen,framesSpan,framesMissed,trackedRatio,firstX,firstY,lastX,lastY,velX,velY,speed,directionDeg,direction,displacement,closestToCentre,meanHeight,meanScore,movedThrough,likelySubject,captured,photos
15,273,763171688,764438466,1266778,1788251064724,4,11,7,0.3636,0.8398,0.2056,0.8250,0.3319,-0.0597,0.0810,0.1006,126.4,toward,0.1273,0.3659,0.2972,0.8545,1,1,0,0
15,276,763171688,764438466,1266778,1788251064724,4,11,7,0.3636,0.0797,0.0944,0.0828,0.1014,0.0005,0.0033,0.0033,80.9,static,0.0076,0.5738,0.0972,0.7275,0,0,0,0
15,277,763438355,763438355,0,1788251064991,1,1,0,1.0000,0.3031,0.3306,0.3031,0.3306,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2598,0.6167,0.8789,0,1,1,1
15,278,763438355,763971688,533333,1788251064991,2,5,3,0.4000,0.6812,0.2056,0.6516,0.2389,-0.0278,0.0313,0.0418,131.7,static,0.0446,0.3019,0.2861,0.8633,0,0,0,0
15,279,763971688,764438466,466778,1788251065524,2,4,2,0.5000,0.4867,0.2167,0.4328,0.2250,-0.0577,0.0089,0.0584,171.2,static,0.0545,0.2831,0.3639,0.8691,0,0,0,0
15,280,763971688,763971688,0,1788251065524,1,1,0,1.0000,0.3477,0.1486,0.3477,0.1486,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3830,0.1972,0.7461,0,0,0,0
15,281,763971688,763971688,0,1788251065524,1,1,0,1.0000,0.4133,0.1833,0.4133,0.1833,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3283,0.2278,0.7461,0,0,0,0
16,282,764438466,764438466,0,1788251065991,1,1,0,1.0000,0.2188,0.2333,0.2188,0.2333,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3876,0.4444,0.8789,0,0,0,0
16,283,765105132,765505132,400000,1788251066658,4,4,0,1.0000,0.5586,0.4014,0.1594,0.5181,-1.0129,0.3021,1.0570,163.4,R→L,0.4159,0.0673,0.8007,0.8770,1,1,1,2
16,284,765105132,766038466,933334,1788251066658,8,8,0,1.0000,0.9656,0.2736,0.7430,0.3639,-0.3215,0.2736,0.4222,139.6,R→L,0.2403,0.2785,0.4771,0.8765,1,1,1,1
16,285,765105132,766038466,933334,1788251066658,7,8,1,0.8750,0.0812,0.0986,0.0797,0.0958,0.0009,-0.0088,0.0088,275.9,static,0.0032,0.5801,0.1071,0.7433,0,0,0,0
16,286,765105132,766038466,933334,1788251066658,7,8,1,0.8750,0.3461,0.1458,0.3492,0.1444,0.0033,-0.0057,0.0066,300.1,static,0.0034,0.3830,0.1948,0.7338,0,0,0,0
16,287,765238466,766038466,800000,1788251066791,5,7,2,0.7143,0.4133,0.1806,0.2672,0.1083,-0.0302,-0.0061,0.0308,191.4,R→L,0.1630,0.3310,0.1533,0.7398,1,0,0,0
16,288,765638466,765771799,133333,1788251067191,2,2,0,1.0000,0.1891,0.0806,0.1891,0.0833,0.0000,0.0104,0.0104,90.0,static,0.0028,0.5199,0.1306,0.7109,0,0,0,0
16,289,766705132,766705132,0,1788251068258,1,1,0,1.0000,0.2672,0.1056,0.2672,0.1056,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4580,0.1222,0.7461,0,0,0,0
16,290,766705132,766705132,0,1788251068258,1,1,0,1.0000,0.3477,0.1444,0.3477,0.1444,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3868,0.1944,0.7461,0,0,0,0
16,291,766705132,766705132,0,1788251068258,1,1,0,1.0000,0.0797,0.0986,0.0797,0.0986,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5812,0.1028,0.7266,0,0,0,0
16,292,769505243,769505243,0,1788251071058,1,1,0,1.0000,0.8305,0.1250,0.8305,0.1250,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4998,0.0278,0.6589,0,0,0,0
16,293,769638577,770038577,400000,1788251071191,4,4,0,1.0000,0.8531,0.2528,0.6688,0.2403,-0.3406,0.0625,0.3463,169.6,R→L,0.1848,0.3097,0.2889,0.8438,1,1,0,0
16,294,769638577,770438577,800000,1788251071191,6,7,1,0.8571,0.7906,0.2111,0.4547,0.3153,-0.5962,0.1641,0.6184,164.6,R→L,0.3517,0.1902,0.3810,0.8568,1,1,0,0
16,295,769638577,770438577,800000,1788251071191,7,7,0,1.0000,0.3477,0.1458,0.3461,0.1458,-0.0016,-0.0109,0.0110,261.4,static,0.0016,0.3798,0.1940,0.7517,0,0,0,0
16,296,769638577,770171910,533333,1788251071191,4,5,1,0.8000,0.1906,0.0833,0.1891,0.0875,0.0029,0.0078,0.0083,69.4,static,0.0045,0.5166,0.1285,0.7324,0,0,0,0
16,297,769638577,770438577,800000,1788251071191,7,7,0,1.0000,0.0781,0.0986,0.0812,0.1000,0.0053,0.0039,0.0066,36.3,static,0.0034,0.5791,0.1075,0.7321,0,0,0,0
16,298,769771910,770171910,400000,1788251071324,4,4,0,1.0000,0.2664,0.1056,0.2641,0.1069,-0.0081,-0.0013,0.0082,189.2,static,0.0027,0.4544,0.1215,0.7148,0,0,0,0
17,299,778105454,778638788,533334,1788251079658,5,5,0,1.0000,0.8469,0.3583,0.4344,0.4972,-1.0415,0.1706,1.0554,170.7,R→L,0.4353,0.0657,0.8283,0.9016,1,1,1,2
17,300,778105454,778505454,400000,1788251079658,4,4,0,1.0000,0.2758,0.1014,0.2773,0.1028,-0.0029,0.0078,0.0083,110.6,static,0.0021,0.4538,0.1181,0.7197,0,0,0,0
17,301,778105454,778638788,533334,1788251079658,5,5,0,1.0000,0.3461,0.1444,0.3477,0.1528,0.0044,-0.0033,0.0055,323.5,static,0.0085,0.3741,0.2017,0.7281,0,0,0,0
17,302,778238788,778505454,266666,1788251079791,3,3,0,1.0000,0.0875,0.1069,0.0875,0.1097,-0.0000,0.0052,0.0052,90.0,static,0.0028,0.5679,0.1120,0.7383,0,0,0,0
17,303,780105565,780105565,0,1788251081658,1,1,0,1.0000,0.8617,0.2819,0.8617,0.2819,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4224,0.4250,0.8867,0,0,0,0
17,306,780105565,780105565,0,1788251081658,1,1,0,1.0000,0.0828,0.1097,0.0828,0.1097,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5713,0.1139,0.7578,0,0,0,0
17,304,780105565,780772232,666667,1788251081658,3,6,3,0.5000,0.7336,0.1917,0.5094,0.1972,-0.2948,-0.0065,0.2949,181.3,R→L,0.2243,0.3029,0.2759,0.8477,1,1,0,0
17,305,780105565,781305565,1200000,1788251081658,5,11,6,0.4545,0.9773,0.2444,0.7602,0.2500,-0.2203,-0.0196,0.2212,185.1,R→L,0.2173,0.3608,0.2983,0.8344,1,1,1,1
17,307,780105565,781305565,1200000,1788251081658,4,11,7,0.3636,0.3461,0.1458,0.3453,0.1431,-0.0007,0.0000,0.0007,180.0,static,0.0029,0.3836,0.1931,0.7412,0,0,0,0
17,308,780105565,781305565,1200000,1788251081658,4,11,7,0.3636,0.2758,0.0986,0.2773,0.1028,-0.0037,0.0055,0.0066,123.5,static,0.0045,0.4554,0.1174,0.7188,0,0,0,0
17,309,780638899,780905565,266666,1788251082191,3,3,0,1.0000,0.6820,0.3569,0.5156,0.4444,-0.5010,0.3411,0.6061,145.7,R→L,0.1880,0.0577,0.7417,0.8945,1,1,1,1
17,310,780905565,780905565,0,1788251082458,1,1,0,1.0000,0.0844,0.1153,0.0844,0.1153,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5664,0.1250,0.7109,0,0,0,0
17,311,781305565,781305565,0,1788251082858,1,1,0,1.0000,0.1609,0.2931,0.1609,0.2931,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3972,0.4972,0.8008,0,0,0,0
17,312,782905676,782905676,0,1788251084458,1,1,0,1.0000,0.4914,0.2250,0.4914,0.2250,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2751,0.3778,0.8672,0,1,1,1
17,314,782905676,783039010,133334,1788251084458,2,2,0,1.0000,0.4164,0.1847,0.4344,0.2111,0.0674,0.0990,0.1197,55.7,static,0.0319,0.2962,0.3208,0.8184,0,0,0,0
17,313,782905676,784105676,1200000,1788251084458,8,11,3,0.7273,0.9312,0.2792,0.4000,0.4417,-0.7979,0.2102,0.8252,165.2,R→L,0.5555,0.0839,0.5990,0.8960,1,1,1,3
17,315,782905676,783972343,1066667,1788251084458,7,9,2,0.7778,0.2750,0.1028,0.2789,0.1028,-0.0028,-0.0049,0.0056,240.4,static,0.0039,0.4510,0.1246,0.7227,0,0,0,0
17,316,782905676,783972343,1066667,1788251084458,7,9,2,0.7778,0.3461,0.1528,0.3492,0.1514,0.0043,0.0201,0.0206,77.9,static,0.0034,0.3798,0.1964,0.7433,0,0,0,0
17,317,782905676,784105676,1200000,1788251084458,6,11,5,0.5455,0.0797,0.1097,0.0812,0.1153,0.0010,0.0158,0.0159,86.5,static,0.0058,0.5686,0.1139,0.7253,0,0,0,0
17,318,783439010,783572343,133333,1788251084992,2,2,0,1.0000,0.2156,0.2889,0.1133,0.2792,-0.3838,-0.0365,0.3855,185.4,R→L,0.1028,0.3542,0.5681,0.8281,1,1,0,0
17,319,783572343,783705676,133333,1788251085125,2,2,0,1.0000,0.4203,0.1181,0.4219,0.1153,0.0059,-0.0104,0.0120,299.4,static,0.0032,0.3902,0.1111,0.7188,0,0,0,0
18,320,788039111,788039111,0,1788251089592,1,1,0,1.0000,0.8109,0.2583,0.8109,0.2583,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3938,0.3444,0.8867,0,0,0,0
18,321,788039111,788039111,0,1788251089592,1,1,0,1.0000,0.2750,0.1042,0.2750,0.1042,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4553,0.1139,0.7461,0,0,0,0
18,322,788039111,788039111,0,1788251089592,1,1,0,1.0000,0.3445,0.1444,0.3445,0.1444,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3881,0.1889,0.7461,0,0,0,0
18,323,788039111,788039111,0,1788251089592,1,1,0,1.0000,0.0797,0.1153,0.0797,0.1153,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5698,0.1139,0.7266,0,0,0,0
18,324,789372444,789372444,0,1788251090925,1,1,0,1.0000,0.1836,0.2458,0.1836,0.2458,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4058,0.4694,0.8398,0,0,0,0
18,325,789372444,789372444,0,1788251090925,1,1,0,1.0000,0.2773,0.1083,0.2773,0.1083,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4505,0.1389,0.7461,0,0,0,0
18,326,789372444,789372444,0,1788251090925,1,1,0,1.0000,0.3461,0.1431,0.3461,0.1431,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3887,0.1917,0.7461,0,0,0,0
19,327,799172766,799172766,0,1788251100725,1,1,0,1.0000,0.8313,0.2472,0.8313,0.2472,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4167,0.2333,0.8281,0,0,0,0
19,328,799172766,799172766,0,1788251100725,1,1,0,1.0000,0.9469,0.2625,0.9469,0.2625,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5061,0.3472,0.8164,0,0,0,0
19,329,799172766,799172766,0,1788251100725,1,1,0,1.0000,0.0797,0.1125,0.0797,0.1125,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5717,0.1083,0.7266,0,0,0,0
19,330,799172766,799172766,0,1788251100725,1,1,0,1.0000,0.4234,0.1125,0.4234,0.1125,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3950,0.1083,0.7266,0,0,0,0
19,331,800106099,800372766,266667,1788251101659,3,3,0,1.0000,0.7063,0.3528,0.5437,0.4417,-0.5068,0.2240,0.5541,156.2,R→L,0.1852,0.0729,0.8037,0.8906,1,1,0,0
19,332,800106099,800372766,266667,1788251101659,3,3,0,1.0000,0.5188,0.3292,0.2875,0.3750,-0.7148,0.2031,0.7431,164.1,R→L,0.2357,0.1719,0.6019,0.8659,1,1,0,0
19,333,800106099,800372766,266667,1788251101659,3,3,0,1.0000,0.0812,0.1125,0.0812,0.1125,0.0000,0.0026,0.0026,90.0,static,0.0000,0.5705,0.1093,0.7279,0,0,0,0
19,334,800106099,800372766,266667,1788251101659,2,3,1,0.6667,0.4234,0.1139,0.4227,0.1819,-0.0015,0.1276,0.1276,90.7,static,0.0681,0.3273,0.1931,0.7109,0,0,0,0
19,335,802772877,802906210,133333,1788251104325,2,2,0,1.0000,0.3555,0.0750,0.3555,0.0750,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4489,0.0278,0.6556,0,0,0,0
19,336,804506321,804506321,0,1788251106059,1,1,0,1.0000,0.4805,0.2764,0.4805,0.2764,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2245,0.4861,0.8164,0,1,1,1
19,337,804506321,804506321,0,1788251106059,1,1,0,1.0000,0.3500,0.1528,0.3500,0.1528,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3782,0.2000,0.7734,0,0,0,0
19,338,804506321,804772988,266667,1788251106059,2,3,1,0.6667,0.4148,0.1917,0.4250,0.1125,0.0190,-0.1484,0.1497,277.3,static,0.0798,0.3199,0.2014,0.7500,0,0,0,0
19,339,804772988,804772988,0,1788251106325,1,1,0,1.0000,0.2781,0.3125,0.2781,0.3125,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2905,0.6250,0.8477,0,0,0,0
19,340,804772988,804772988,0,1788251106325,1,1,0,1.0000,0.0797,0.1111,0.0797,0.1111,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5726,0.1111,0.7461,0,0,0,0
19,345,805439655,806106321,666666,1788251106992,4,6,2,0.6667,0.1891,0.0917,0.1906,0.0917,0.0054,-0.0095,0.0110,299.4,static,0.0016,0.5110,0.1333,0.7324,0,0,0,0
19,346,805439655,806106321,666666,1788251106992,4,6,2,0.6667,0.4281,0.1111,0.2734,0.1028,-0.1428,-0.0061,0.1430,182.4,R→L,0.1549,0.3955,0.1181,0.7109,1,0,0,0
19,341,805439655,806772988,1333333,1788251106992,9,12,3,0.7500,0.9641,0.2806,0.5969,0.4278,-0.4992,0.1926,0.5350,158.9,R→L,0.3956,0.1208,0.5778,0.9115,1,1,1,3
19,342,805439655,806772988,1333333,1788251106992,9,12,3,0.7500,0.8586,0.2458,0.2359,0.3486,-0.9049,0.2536,0.9398,164.3,R→L,0.6311,0.2139,0.3981,0.8555,1,1,0,0
19,347,805706321,805706321,0,1788251107259,1,1,0,1.0000,0.8227,0.1250,0.8227,0.1250,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4947,0.0278,0.6589,0,0,0,0
19,348,806506321,806506321,0,1788251108059,1,1,0,1.0000,0.4227,0.1875,0.4227,0.1875,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3219,0.2694,0.7578,0,0,0,0
19,343,805439655,807306321,1866666,1788251106992,10,16,6,0.6250,0.3523,0.1528,0.3492,0.1472,-0.0066,-0.0115,0.0133,240.0,static,0.0064,0.3752,0.2022,0.7617,0,0,0,0
19,344,805439655,807306321,1866666,1788251106992,11,16,5,0.6875,0.0766,0.1097,0.0797,0.1097,-0.0032,0.0075,0.0082,112.8,static,0.0031,0.5728,0.1199,0.7351,0,0,0,0
19,349,807306321,807306321,0,1788251108859,1,1,0,1.0000,0.2727,0.1000,0.2727,0.1000,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4601,0.1111,0.7266,0,0,0,0
19,350,807439655,807439655,0,1788251108992,1,1,0,1.0000,0.2680,0.0694,0.2680,0.0694,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4891,0.0278,0.6464,0,0,0,0
20,351,816973321,816973321,0,1788251118526,1,1,0,1.0000,0.0828,0.1153,0.0828,0.1153,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5675,0.1139,0.7578,0,0,0,0
20,352,816973321,816973321,0,1788251118526,1,1,0,1.0000,0.3547,0.1556,0.3547,0.1556,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3738,0.2167,0.7266,0,0,0,0
20,353,816973321,816973321,0,1788251118526,1,1,0,1.0000,0.1898,0.0875,0.1898,0.0875,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5161,0.1139,0.7109,0,0,0,0
20,354,818573321,818839988,266667,1788251120126,2,3,1,0.6667,0.3531,0.1583,0.3531,0.1583,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3719,0.2000,0.8086,0,0,0,0
20,355,818573321,818573321,0,1788251120126,1,1,0,1.0000,0.1398,0.0819,0.1398,0.0819,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5518,0.1139,0.7461,0,0,0,0
20,356,818573321,818839988,266667,1788251120126,2,3,1,0.6667,0.0766,0.0958,0.0766,0.0903,0.0000,-0.0104,0.0104,270.0,static,0.0056,0.5854,0.1028,0.7461,0,0,0,0
20,357,818573321,818573321,0,1788251120126,1,1,0,1.0000,0.1844,0.0958,0.1844,0.0958,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5128,0.1083,0.7266,0,0,0,0
20,358,818573321,818839988,266667,1788251120126,2,3,1,0.6667,0.2422,0.1056,0.2562,0.1056,0.0264,0.0000,0.0264,0.0,static,0.0141,0.4637,0.1222,0.7188,0,0,0,0
20,359,818573321,818839988,266667,1788251120126,2,3,1,0.6667,0.4312,0.1153,0.4281,0.1250,-0.0059,0.0182,0.0191,107.8,static,0.0102,0.3818,0.1153,0.7188,0,0,0,0
21,360,819440088,819440088,0,1788251120993,1,1,0,1.0000,0.0844,0.0903,0.0844,0.0903,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5836,0.1083,0.7578,0,0,0,0
21,361,819440088,819440088,0,1788251120993,1,1,0,1.0000,0.2711,0.1056,0.2711,0.1056,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4561,0.1333,0.7461,0,0,0,0
21,362,819440088,819440088,0,1788251120993,1,1,0,1.0000,0.3461,0.1472,0.3461,0.1472,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3849,0.1833,0.7461,0,0,0,0
21,363,819440088,819440088,0,1788251120993,1,1,0,1.0000,0.1836,0.0903,0.1836,0.0903,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5177,0.1306,0.7109,0,0,0,0
21,364,820906754,820906754,0,1788251122459,1,1,0,1.0000,0.0938,0.0958,0.0938,0.0958,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5731,0.1083,0.7734,0,0,0,0
21,365,820906754,820906754,0,1788251122459,1,1,0,1.0000,0.3500,0.1528,0.3500,0.1528,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3782,0.2000,0.7578,0,0,0,0
21,366,820906754,820906754,0,1788251122459,1,1,0,1.0000,0.2586,0.1083,0.2586,0.1083,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4601,0.1278,0.7109,0,0,0,0
21,367,828373643,829440310,1066667,1788251129926,6,9,3,0.6667,0.9594,0.2611,0.5234,0.3792,-0.7263,0.1171,0.7357,170.8,R→L,0.4516,0.1231,0.5528,0.8867,1,1,1,2
21,368,829040310,829440310,400000,1788251130593,3,4,1,0.7500,0.3477,0.1444,0.3508,0.1444,0.0059,0.0000,0.0059,0.0,static,0.0031,0.3856,0.1944,0.7214,0,0,0,0
21,369,829173643,829440310,266667,1788251130726,3,3,0,1.0000,0.8820,0.2389,0.8398,0.2222,-0.1230,-0.0417,0.1299,198.7,static,0.0454,0.4389,0.2130,0.8346,0,0,0,0
21,370,829173643,829173643,0,1788251130726,1,1,0,1.0000,0.2312,0.0944,0.2312,0.0944,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4865,0.1222,0.7109,0,0,0,0
21,371,829440310,829440310,0,1788251130993,1,1,0,1.0000,0.4313,0.1986,0.4313,0.1986,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3091,0.2806,0.7266,0,0,0,0
22,372,830040411,830440411,400000,1788251131593,3,4,1,0.7500,0.7031,0.2625,0.5406,0.2764,-0.3347,0.0247,0.3356,175.8,R→L,0.1631,0.2273,0.3667,0.8867,1,1,1,1
22,373,830040411,830440411,400000,1788251131593,3,4,1,0.7500,0.3508,0.1472,0.3492,0.1556,-0.0103,0.0430,0.0442,103.4,static,0.0085,0.3760,0.1991,0.7214,0,0,0,0
22,374,830307077,830307077,0,1788251131860,1,1,0,1.0000,0.2945,0.0958,0.2945,0.0958,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4534,0.1083,0.7266,0,0,0,0
22,375,830307077,830840411,533334,1788251131860,4,5,1,0.8000,0.2328,0.0875,0.0875,0.1014,-0.1362,0.0169,0.1373,172.9,R→L,0.1460,0.4915,0.1090,0.7197,1,0,0,0
22,376,830307077,830307077,0,1788251131860,1,1,0,1.0000,0.4219,0.1292,0.4219,0.1292,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3790,0.1194,0.7109,0,0,0,0
22,377,830707077,830840411,133334,1788251132260,2,2,0,1.0000,0.3516,0.3319,0.2437,0.3097,-0.4043,-0.0833,0.4128,191.6,R→L,0.1101,0.2242,0.5889,0.9023,1,1,0,0
22,379,835107188,835507188,400000,1788251136660,2,4,2,0.5000,0.7391,0.2333,0.8414,0.2306,0.1279,-0.0035,0.1280,358.4,L→R,0.1024,0.3581,0.2778,0.8027,1,1,0,0
22,380,835107188,835640522,533334,1788251136660,3,5,2,0.6000,0.3477,0.1458,0.3508,0.1458,0.0068,-0.0087,0.0110,308.2,static,0.0031,0.3824,0.1898,0.7214,0,0,0,0
22,381,835107188,835507188,400000,1788251136660,2,4,2,0.5000,0.1891,0.0792,0.1883,0.0833,-0.0010,0.0052,0.0053,100.6,static,0.0042,0.5204,0.1153,0.7285,0,0,0,0
22,378,835107188,836307188,1200000,1788251136660,5,11,6,0.4545,0.9492,0.2750,0.6797,0.3000,-0.2343,0.0388,0.2375,170.6,R→L,0.2707,0.2689,0.3661,0.8828,1,1,1,1
22,383,835507188,835507188,0,1788251137060,1,1,0,1.0000,0.0859,0.1028,0.0859,0.1028,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5738,0.1167,0.7109,0,0,0,0
22,382,835507188,835773855,266667,1788251137060,3,3,0,1.0000,0.5602,0.2750,0.3648,0.3236,-0.5874,0.0885,0.5940,171.4,R→L,0.2013,0.1758,0.5954,0.8646,1,1,1,1
22,384,835640522,835640522,0,1788251137193,1,1,0,1.0000,0.4195,0.1986,0.4195,0.1986,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3119,0.2694,0.7734,0,0,0,0
22,385,836307188,836307188,0,1788251137860,1,1,0,1.0000,0.2469,0.0958,0.2469,0.0958,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4769,0.0972,0.7266,0,0,0,0
22,386,837240522,837240522,0,1788251138793,1,1,0,1.0000,0.8680,0.1083,0.8680,0.1083,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5374,0.0278,0.6771,0,0,0,0
22,387,837373966,837507299,133333,1788251138926,2,2,0,1.0000,0.8391,0.2222,0.8094,0.2361,-0.1113,0.0521,0.1229,154.9,static,0.0328,0.4066,0.2972,0.8750,0,0,0,0
22,388,837373966,837373966,0,1788251138926,1,1,0,1.0000,0.2547,0.0889,0.2547,0.0889,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4787,0.1056,0.7266,0,0,0,0
22,389,837373966,837507299,133333,1788251138926,2,2,0,1.0000,0.3562,0.1389,0.3555,0.1458,-0.0029,0.0260,0.0262,96.4,static,0.0070,0.3825,0.1792,0.7500,0,0,0,0
22,390,838307299,838307299,0,1788251139860,1,1,0,1.0000,0.5320,0.2694,0.5320,0.2694,0.0000,0.0000,0.0000,0.0,static,0.0000,0.2328,0.5222,0.8594,0,0,0,0
22,391,838307299,838307299,0,1788251139860,1,1,0,1.0000,0.3602,0.1528,0.3602,0.1528,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3743,0.2000,0.8008,0,0,0,0
22,392,839507299,839907299,400000,1788251141060,2,4,2,0.5000,0.8828,0.2778,0.7844,0.3319,-0.1230,0.0677,0.1404,151.2,R→L,0.1124,0.3303,0.3458,0.8691,1,1,0,0
22,393,839507299,839907299,400000,1788251141060,2,4,2,0.5000,0.3633,0.1417,0.3633,0.1458,0.0000,0.0052,0.0052,90.0,static,0.0042,0.3796,0.1875,0.7598,0,0,0,0
22,394,839507299,839507299,0,1788251141060,1,1,0,1.0000,0.3016,0.1125,0.3016,0.1125,0.0000,0.0000,0.0000,0.0,static,0.0000,0.4354,0.1083,0.7266,0,0,0,0
22,395,839507299,839507299,0,1788251141060,1,1,0,1.0000,0.4219,0.1167,0.4219,0.1167,0.0000,0.0000,0.0000,0.0,static,0.0000,0.3912,0.0944,0.7109,0,0,0,0
22,396,839907299,839907299,0,1788251141460,1,1,0,1.0000,0.0859,0.1028,0.0859,0.1028,0.0000,0.0000,0.0000,0.0,static,0.0000,0.5738,0.1000,0.7109,0,0,0,0
